"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/10/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,488 Crashes containing 3,009 Units and 3,851 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-03-01 00:00 and 2024-04-01 00:00"
"County Is Equal To TRAVIS"


"Crash ID","$1000 Damage to Any One Person's Property","Charge","Citation","Person Age","Person Airbag Deployed","Person Alcohol Result","Person Alcohol Specimen Type Taken","Person Blood Alcohol Content Test Result","Person Death Count","Person Drug Specimen Type","Person Drug Test Result","Person Ejected","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Not Injured Count","Person Number","Person Possible Injury Count","Person Restraint Used","Person Suspected Serious Injury Count","Person Time of Death","Person Total Injury Count","Person Type","Person Unknown Injury Count","Physical Location of An Occupant","Solicitation"
"20056146","Yes","NO CHARGES","No Data","18","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20056146","Yes","NO CHARGES","No Data","15","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20056146","Yes","NO CHARGES","No Data","39","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","E17783508","53","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","36","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","27","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","15","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","4","0","99 - UNKNOWN","0","No Data","1","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","5","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","6","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","7","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","8","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","9","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","10","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","11","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","12","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","13","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","14","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","15","0","99 - UNKNOWN","0","No Data","1","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","16","0","99 - UNKNOWN","0","No Data","1","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","17","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","18","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","19","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","20","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","18","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","21","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","22","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","18","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","23","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","24","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","25","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","26","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","27","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","15","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","28","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","29","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","15","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","30","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","31","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056147","Yes","NO CHARGES","No Data","48","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","8","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","2","0","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20056147","Yes","NO CHARGES","No Data","10","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","3","0","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","9 - THIRD SEAT RIGHT","0"
"20056147","Yes","NO CHARGES","No Data","33","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","52","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","2","1","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20056147","Yes","NO CHARGES","No Data","20","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","41","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056147","Yes","NO CHARGES","No Data","36","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","2","0","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20056148","Yes","AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE-COLLISION","E17554364","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056148","Yes","AMC NO DRIVERS LICENSE","E17554365","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","0","0","1","0","1 - SHOULDER & LAP BELT","1","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056149","No","NO CHARGES","No Data","30","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056149","No","NO CHARGES","No Data","23","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056150","Yes","NO CHARGES","No Data","67","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY","0","0","1","0","97 - NOT APPLICABLE","1","No Data","1","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056150","Yes","NO CHARGES","No Data","42","3 - DEPLOYED, SIDE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056151","Yes","UNSAFE MOVEMENT LEFT","E17263436","35","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056151","Yes","NO CHARGES","No Data","47","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056151","Yes","FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","E17250377","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056153","Yes","DRIVING WHILE INTOXICATED","240610921","52","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","2 - BLOOD","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056153","Yes","NO CHARGES","No Data","55","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20056153","Yes","NO CHARGES","No Data","22","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056176","Yes","FAILED TO YIELD FROM PRIVATE DRIVE OR ALLEY","E17888073","61","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056176","Yes","NO CHARGES","No Data","76","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056183","Yes","NO D.L., FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY, FAILED TO YIELD LEFT TURN","No Data","23","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056183","Yes","NO CHARGES","No Data","30","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","No Data","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056185","Yes","NO CHARGES","No Data","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056185","Yes","NO CHARGES","No Data","46","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056185","Yes","NO CHARGES","No Data","46","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056185","Yes","NO CHARGES","No Data","16","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","96 - NONE","0","No Data","0","2 - PASSENGER/OCCUPANT","0","14 - PASSENGER IN BUS","0"
"20056186","Yes","NO CHARGES","No Data","28","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056186","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056187","Yes","RAN RED LIGHT","E16926386","21","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","96 - NONE","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056187","Yes","NO CHARGES","No Data","59","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056188","No","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056188","No","NO CHARGES","No Data","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20056188","No","NO CHARGES","No Data","36","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","2","1","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20056189","Yes","FAILED TO OBTAIN TX DRIVERS LICENSE, FAILURE TO YIELD LEFT TURN","E16797718, E16797718","38","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
